"Who was the first US President to have vetoed over 600 pieces of legislation?\n","Franklin Delano Roosevelt","Andrew Johnson","Richard M. Nixon","Franklin Delano Roosevelt","Andrew Jackson"
"Who was the first US President with no middle name?\n","George Washington","Thomas Jefferson","John Adams","George Washington","Jimmy Carter"
"Who was the first vice president from the Republican Party?\n","Hannibal Hamlin","Thomas Jefferson","John Tyler","Hannibal Hamlin","John Adams"
"Who was the first woman to have a gold record?\n","Judy Garland","Teresa Brewer","Connie  Francis","Judy Garland","Shirley Temple"
"Who was the fourth baseball player to hit 600 home runs in the US major leagues (Babe Ruth, of course, was the first)?\n","Barry Bonds","Ken Griffey, Jr.","Barry Bonds","Willie Mays","Sammy Sosa"
"Who was the fourth US president?\n","James Madison","James Madison","James Monroe","John Quincy Adams","Thomas Jefferson"
"Who was the Greek god of wine?\n","Dionysus","Hermes","Hephaestus","Dionysus","Zeus"
"Who was the long-suffering character from the Bibles Old Testament?\n","Job","Zeb","Job","Set","Uri"
"Who was the most villainous cat in the film Cats and Dogs?\n","Mr. Tinkles","Mr. Tinkles","Mrs. Catamaran","Mr. Bojangles","Mrs. Gato"
"Who was the only American President to be elected to office in the Confederacy ?\n","John Tyler","John Tyler","Zachary Taylor","Andrew Jackson","Millard Fillmore"
"Who was the only congressman to vote against going to war against Japan on December 8, 1941?\n","Rankin","Forrest","Stewart","Rankin","Wilkie"
"Who was the only US President to have never married?\n","Buchanan","Buchanan","Cleveland","McKinley","Taft"
"Who was the second host of the Tonight Show?\n","Jack Paar","Johnny Carson","Steve Allen","Jay Leno","Jack Paar"
"Who was the second Republican US President?\n","Ulysses Grant","Andrew Johnson","Ulysses Grant","Abraham Lincoln","Rutherford B. Hayes"
"Who was the second US President  to face impeachment?\n","William Clinton","William Blount","Andrew Johnson","Richard Nixon","William Clinton"
"Who was the top prosecutor, before Jack McCoy got the first chair in the top cases on Law and Order?\n","Benjamin Stone","Benjamin Stone","Paul Moriarty","Paul Robinette","Bill Flynn"
"Who was Vice President under President Dwight D. Eisenhower, when the Alaska Statehood Act was signed?\n","Richard Nixon","Richard Nixon","Nelson  A Rockafeller","Brian V Mitchell","John L Truman"
"Who was/were the featured artist/group in Mad Dogs and Englishmen, a 1971 movie about an American music tour?\n","Joe Cocker","Elton John","Joe Cocker","The Commitments","The Rolling Stones"
"Who was/were the first passenger/s on a hot air balloon?\n","all of these","s rooster","all of these","a duck","sheep"
"Who were the feuding enemies of the McCoys?\n","Hat fields","Earps","Harrisons","Daltons","Hat fields"
"Who were the legendary founders of  the city of Rome?\n","Romulus and Remus","Romulus and Remus","Castor and Pollux","Troilus and Cressida","Damon and Pythias"
"Who were the star-crossed lovers from West Side Story ?\n","Tony and Maria","Nardo and Anita","Juan and Juanita","Tony and Maria","Jose and Jorge"
"Who were the two teenagers who were transported into various time periods in a series of movies?\n","Bill and Ted","George and Henry","Bill and Ted","Joe and Tom","Archie and Reggie"
"Who won the 1958 Academy Award for Best Actress?\n","Susan Hayward","Helen Hayes","Susan Hayward","Althea Gibson","Wendy Miller"
"Who won the first chess tournament in the USA?\n","Paul Morphy","Adolph Anderssen","John Marshall","Paul Morphy","Henry  Bird"
"Who wrote and illustrated the famous childrens book The Tale of Peter Rabbit, first published in 1902?\n","Beatrix Potter","Hans Christian Andersen","Oscar Wilde","Lewis Carroll","Beatrix Potter"
"Who wrote and performed a song featuring the lyrics: I just want your extra time and your kiss?\n","Prince","Madonna","Michael Jackson","Kylie Minogue","Prince"
"Who wrote and performed the 1997 hit song Angels?\n","Robbie Williams","Sting","Robbie Williams","George Michael","Elton John"
"Who wrote and performed the 2005 song Bad Day?\n","Daniel Powter","Daniel Powter","Taylor Hicks","Green Day","Alvin"
"Who wrote Jude the Obscure, The Mayor of Casterbridge, and Far From the Madding Crowd?\n","Thomas Hardy","Thomas Hardy","William Shakespeare","Walter Scott","Matthew Arnold"
"Who wrote the book The Color Purple that was adapted into a Broadway play?\n","Alice Walker","Betty Pierce","Alice Walker","C.S Lewis","Anne Rice"
"Who wrote the book To Kill a Mockingbird?\n","Harper Lee","James Baldwin","Harper Lee","Norman Mailer","Mark Twain"
"Who wrote the collection of 100 novellas known as The Decameron?\n","Giovanni Boccaccio","Emperor Huizong","Eilhart von Oberge","Alfonso VII of LeÃ³n","Giovanni Boccaccio"
"Who wrote The Murders in the Rue Morgue, the book considered the first detective story?\n","Edgar Allan Poe","Charles Lennox","Edgar Allan Poe","Jules Verne","Sir Arthur Conan Doyle"
"Who wrote the music for Brian de Palmas 2000 movie Mission to Mars?\n","Ennio Morricone","Howard Shore","Ennio Morricone","Goran Bregovic","Slash"
"Who wrote the novel Young Lions which was adapted into a movie starring Marlon Brando, Montgomery Clift, and Dean Martin?\n","Irwin Shaw","Theodore Dreiser","Irwin Shaw","Truman Capote","Norman Mailer"
"Who wrote the opera Mozart et Salieri?\n","Rimsky-Korsakov","Berlioz","Bizet","Rimsky-Korsakov","Saint-Saiens"
"Who wrote the poem, In The Naked Bed, In Platos Cave\n","Delmore Schwartz","Delmore Schwartz","Allen Ginsberg","Thilios Parmedes","Langston Hughes"
"Who wrote, directed, and starred in the 1981 movie The Four Seasons?\n","Alan Alda","Alan Alda","Glen Ford","Robert DeNiro","Len Carriou"
"Whose real name was Leonard Sly?\n","Roy Rogers","Roy Rogers","Leonardo DiCaprio","Gerald Ford","Leonard Nimoy"
"Whose wife was Sarah according to the Hebrew Bible and the Quran?\n","Abrahams","Ishmaels","Noahs","Isaacs","Abrahams"
"Why are Charles Dickens books so wordy?\n","He got paid by the word","He knew he had a short life and wanted to get everything on paper","He got paid by the word","That was the style of the day","He didnt want anyone to say Please Sir! More gruel!"
"Why are Cipriano dela Valera and Casiodoro de Reina famous in the Spanish-speaking world?\n","They are responsible for the most popular Spanish version of the Bible.","They are responsible for the first translation of  Don Quixote into English.","They are responsible for the most popular Spanish version of the Bible.","They are the publishers of the top-selling Spanish-language newspapers in  the USA.","They are the top stars of Spanish-language television in the USA."
"Why are portholes typically round?\n","To spread out pressure on the the ships covering","Because a circle gives you the most area for the least perimeter.","To spread out pressure on the the ships covering","For easier and smoother entering from the outside","They are circular by ancient tradition."
"Why couldnt the couple get a loan for a respectable home in one of the freecreditreport.com commercials?\n","She defaulted on some old credit card.","She defaulted on some old credit card.","Some punk opened a credit card in her name.","He had a poor credit score.","His credit was whack."
"Why did King Oedipus marry his mother according to the Greek legend?\n","He didnt known she was his mother.","To keep their riches withing the family","Because he fell in love with her","He didnt known she was his mother.","Because the gods forced him to do it"
"Why did the inventor of bubble gum make it pink?\n","It was the only color he had left","It was the only color he had left","He made it pink for his daughter","It was his favorite color","Pink reminded him of his mother"
"Why do most fish, reptiles, amphibians, and birds appear green?\n","Because of a reflection of blue light coming through an over-layer of yellow pigment","They are able to change their color in order to camouflage themselves","Because most of them feed on green plants","Their skin contains a specific green pigment","Because of a reflection of blue light coming through an over-layer of yellow pigment"
"Why was a performance by Bob Dylan interrupted in 1998?\n","A shirtless man with the words Soy Bomb written on his chest leapt on stage.","A shirtless man with the words Soy Bomb written on his chest leapt on stage.","His lyrics did not pass the decency level required by CBS Television.","Tom Petty had not made it into the stage in time to play the musical bridge in the song.","The show ran 15 minutes over and ABC Television had gone to the evening news."
"Why was Battery D, Harry Trumanâ€™s unit in World War I, so devoted to their Captain Harry?\n","All of these.","None of the men died because of a battle.","All of these.","Truman always kept his mens safety as primary goal.","Truman never asked them to do anything he wont do."
"Why was Nicolas Appert vital in the success of Napoleon?\n","He was one of Napoleons cooks","He became Field Marshall Ney, head of the Cavalry","He was Napoleons top spy","He was responsible for Napoleons favorite horse","He was one of Napoleons cooks"
"Why was the battle of Huai-Hai so important in world history?\n","It was the last major battle between Chinese Communists and Chinese Nationalists","It was the  battle that gave control of China to the Mongols","It was the final battle that drove Japan out of China in WWII","It was the last major battle between Chinese Communists and Chinese Nationalists","It was the last major Chinese-aided attack of the Vietnam War"
"Why was the name Mercedes added to Benz?\n","To make it more appealing to the French","No one knows","To make it more appealing to the French","To make it more feminine","To make it compete with Ford"
"Why was there a mutiny on the Russian ship, The Potemkin?\n","The meat was not good","The sailors favored the Communists over the Tsar","The meat was not good","The sailors wanted to help put out a fire in town and the captain refused to let them","The sailors were paid a very low wage"
"Why would mermaids drown humans according to popular belief and different stories?\n","All of these","Because they forget humans cant breathe underwater","In attempts to rescue them from drowning","Out of spite","All of these"
"Widely known as Crazy Bet, she was a famous Union spy in the American Civil War.\n","Elizabeth Van Lew","Betty Carson","Elizabeth Jenkins","Elizabeth Garrison","Elizabeth Van Lew"
"Wilhelm Kolff invented what device?\n","Dialysis machine","Dialysis machine","Football helmet","Linotype machine","PET scan"
"William McCord has a star on the Hollywood Walk of Fame. He appeared in the movie The Adventures of Buckaroo Banzai and the soap opera Days of Our Lives. With which singing group did he have his biggest hit?\n","Billy Vera and the Beaters","Billy Vera and the Beaters","The Remains","Dion and the Belmonts","The Hollies"
"William Moggridge is commonly credited with the creation of the first true laptop computer, in this year.\n","1979","1979","1984","1963","1634"
"William Moulton Marston was the psychologist who invented the polygraph or lie detector. What else did he create?\n","Wonder Woman","The Thematic Apperception test","Wonder Woman","The IQ Test","Behavior Therapy"
"Windows runs most computers. When the first version of the Windows Operating System released?\n","1981","1981","1961","1991","1971"
"With what American city is the urban legend about the Sewer alligator mostly associated with?\n","New York City","San Francisco","New York City","Los Angeles","Chicago"
"With witches, ghosts, and murder this play by Shakespeare has nearly all the elements of horror fiction.  First performed around 1606, it is called simply The Scottish Play by many actors who consider calling the play by its real title bad luck.\n","Macbeth","Macbeth","King Lear","The Merchant of Venice","The Tempest"
"Woodrow Wilson (the USA), Georges Clemenceau (France) and David Lloyd George (Great Britain) signed a treaty of global importance. Which was the treaty?\n","Treaty of Versailles","Treaty of Brest-Litovsk","Treaty of Berlin","Treaty of Versailles","Treaty of San Stefano"
"Woody and Buzz Light Year are characters from this video game based on a Disney movie.\n","Toy Story","Jump In!","Toy Story","Camp Rock","Planet 51"
"Work expands to fill the time available for its completion. Under what name is this law known?\n","Parkinsons Law","Parkinsons Law","Atkinsons Law","Pattersons Law","Robinsons Law"
"WWII is undoubtedly the bloodiest war. This is the number of fatalities it caused.\n","56.4 million","56.4 million","44.0 million","71.8 million","27.3 million"
"You are doing a handwriting analysis test. You choose green ink. What does this say about you?\n","You are adaptable and desire harmony.","You are very friendly and spiritual.","You have a desire to stand out from the crowd.","You are adaptable and desire harmony.","You enjoy leadership and dominance."
"You are given a bag with 10 marbles, four red marbles and six blue marbles. You select one at random. What is the probability  that the marble you select is either blue or green?\n","6 out of ten","6 out of ten","0","4 out of ten","2  out of ten"
"You can fry an egg on a sidewalk when it reaches how many degrees Fahrenheit?\n","158","143","158","167","172"
"You go into a diner and  you hear the  waitress yell out Cats Eyes. What has someone just ordered?\n","tapioca","a breakfast of steak and two eggs","strawberries and cream","tapioca","sunny side eggs"
"You know these lovers were fated to meet because Of all the gin joints, in all of the towns, in all of the world, she walks into mine. Rick remembers all the little details - The Germans wore gray, you wore blue. These star crossed lovers even had their song. What song did Sam play when Ilisa asked, Play it, Sam.?\n","As Time Goes By","My Heart Will go On","Time in a Bottle","As Time Goes By","Time after Time"
